"","STU_ID","UWFGPA1stYear","Prior_Hours","StartMajor","Gender","Ethnicity","County","FirstMathCrs","FirstMathCrsGrade","UWFHour1stTerm","UWFGPA1stTerm","Drop1stYear"
"341","C78A554E4FEF1450E7C38AB4C47BC46048A62B97",3.02413793103448,62,"Cybersecurity","M","White","SANT","MAC1147","A","13","3.07692307692308","Retained"
"342","C81ED0DFC8CE8FF9C8D3C0E4A6A5DEDB3237234C",2.56842105263158,0,"Software Engineering","M","African American","ESCA","MAC1147","C-","13","2.04615384615385","Retained"
"343","C8F126DE45C08D927E962BDCDBAF94C28866C5F3",1.925,6,"Cybersecurity","M","White","VOLU","MAC1147","W","12","1.6","Retained"
"344","C9F2F33DDEDDD536D328F9888D450A9DC048FCDE",4,11,"Mechanical Engineering","M","White","ESCA","MAC2312","A-","15","3.72","Retained"
"345","CB2581CF7448C22222FFB11405E007C29581C84B",3.64705882352941,71,"Environmental Management","F","White","OKAL","NoAttempt","NoAttempt","14","3.78571428571429","Retained"
"346","CB622F6EE8825C2E3E2E1772393AE523766BC8CD",2.428,9,"Natural Science","M","White","ESCA","MAC1147","W","10","2.86","Retained"
"347","CBE19996B059BD2E98CD031258C97299C07D1159",3.564,12,"Computer Science","M","White","GULF","MAC1147","B","13","3.55384615384615","Retained"
"348","CC89D14B51DB1879E6557A44B4F8F4DEF2D7AF26",4,73,"Mechanical Engineering","M","White","OKAL","NoAttempt","NoAttempt","13","4","Retained"
"349","CCE65B3CC99E50CFE57D5B213B865261E41EB75A",3.7625,68,"Biomedical Sciences","F","White","POLK","MAC2311","A","13","3.69230769230769","Retained"
"350","CD6FA48DF8EE6E345E62E7198D6743921955AF19",0,3,"Marine Biology","F","Two or More","OKAL","MAC1147","B-","7","1.54285714285714","Dropped"
"351","CE6301F5347C9ED746A4396278ADE13CEED3FB04",2.10454545454545,12,"Biomedical Sciences","F","White","SANT","NoAttempt","NoAttempt","10","2.23","Retained"
"352","CF7C327B054C43C10B4A949FFD14253E5685EB18",2.82,0,"Cybersecurity","M","White","ESCA","MAC1105","C-","15","2.82","Dropped"
"353","CF903C9CDED2C2ED4657793D900FFCDD75F79DA2",3.678125,0,"Cybersecurity","F","White","NFLA","MAC1147","A","16","3.75625","Retained"
"354","CFD1D4BBA93184DA132956E921351E8E98CCCFC8",2.19393939393939,74,"Biomedical Sciences","F","Two or More","OKAL","MAC1147","C+","15","2.32666666666667","Retained"
"355","D01B5AED913E6E2A9875E7505CE10515F57C8DC2",3.88888888888889,34,"Biomedical Sciences","F","Not Reported","OKAL","MAC1147","A","12","3.75","Retained"
"356","D1FE93F8812DBF72C04EE61315B90C7C38CC0A2A",1.33333333333333,9,"Electrical Engineering","M","White","ESCA","MAC1147","F","13","0.923076923076923","Dropped"
"357","D222E9C0FCCDCF57D0EDF01BA015F07929554A61",1.964,0,"Biomedical Sciences","M","Hispanic","ESCA","MAC1105C","C+","14","1.65714285714286","Retained"
"358","D22D90424A01371210ED5FE20F6E145B5D9FA8F8",2.56923076923077,0,"Biology","F","White","ESCA","NoAttempt","NoAttempt","13","2.56923076923077","Dropped"
"359","D425E95D2BCA6726440E8DCFB346B0446BE797A0",3.6,15,"Marine Biology","F","White","ESCA","MAC2311","A","15","3.86","Retained"
"360","D4261A84A83274322E0EA07BC7EE43E89E041528",2.7625,0,"Marine Biology","M","White","NFLA","MAC1105C","C","14","2.21428571428571","Retained"
"361","D4988453B7D1DC837433CFFCB36F69B6F973C566",2.87272727272727,0,"Biomedical Sciences","F","Hispanic","HILL","MAC1105C","B","14","2.43571428571429","Retained"
"362","D4B0E2F495276019A46C8043A6534B9F5A41DB35",3.59354838709677,3,"Engineering","M","Hispanic","ESCA","MAC1147","B+","14","3.53571428571429","Retained"
"363","D4C057FBA915165311F51015155D11010B9B59DF",3.16206896551724,7,"Biomedical Sciences","M","Hispanic","NFLA","MAC1105C","B","12","3.40833333333333","Retained"
"364","D4E7A18B24F744F601837727300E204E1BD1097C",2.83461538461538,68,"Marine Biology","F","Two or More","OKAL","MAC2311","B+","14","3.52142857142857","Retained"
"365","D5E06F4A20BCD6E31F1EF680BBBFA269FF3C287A",3.21818181818182,34,"Biomedical Sciences","M","White","SANT","NoAttempt","NoAttempt","12","3.66666666666667","Retained"
"366","D68201EDE2B26E20D21D441C254877FB7E5DA390",3.55,15,"Cybersecurity","F","White","NFLA","MAC1147","A-","16","3.55","Dropped"
"367","D6C8ABA452EA53281D1DF1139B26A60EAC3A885C",2.8258064516129,0,"Biomedical Sciences","F","Two or More","ESCA","MAC1105C","D+","13","2.14615384615385","Retained"
"368","D718F9D22E4CFC8227CB9E5728AD104AB7BC674F",0,7,"Cybersecurity","M","White","SANT","MAC1105C","D","13","0.7","Dropped"
"369","D79EC0B02C082B0C736544C99151082898549AE0",3.05111111111111,7,"Computer Engineering","M","African American","ESCA","MAC1105C","B-","13","3.3","Retained"
"370","D8346BCB07D0B45AD13426D438EA47B1DFFA0553",3.575,19,"Biomedical Sciences","M","White","SANT","MAC1147","A","13","3.38461538461538","Retained"
"371","D8D028DFC60DF4C5CD44334A58D2FB931D483DCB",3.51714285714286,36,"Biomedical Sciences","F","White","MARI","NoAttempt","NoAttempt","14","3.50714285714286","Retained"
"372","D98C3F9A3D7B3C71C9DA867471124134259629C7",3.434375,19,"Marine Biology","F","White","NFLA","MAC1147","A-","14","3.47857142857143","Retained"
"373","DB6B218A39C3839141DF6BD631CB503B1851BCEA",3.46785714285714,22,"Biomedical Sciences","F","Two or More","POLK","MAC1147","A","15","3.66","Retained"
"374","DBC14D1BC72FF509A4A49F67F7A520D9EF06A45C",1.67692307692308,6,"Cybersecurity","M","White","NFLA","MAC1147","C-","13","1.67692307692308","Dropped"
"375","DBE90C8DEB278368E55728A53351575DD6624D6C",1.99,0,"Biomedical Sciences","F","White","OKAL","MAC1105C","D","10","1.99","Dropped"
"376","DBF928186E503703D3874DE8B7197401E02F4FE9",3.20322580645161,6,"Mathematics","M","White","OKAL","MAC1147","B+","13","3.18461538461538","Retained"
"377","DC78446012114EB36854A2621703BB782D586672",3.83720930232558,35,"Mathematics","F","White","ESCA","MAC2311","A","16","3.94375","Retained"
"378","DC8FE3C332A7D51614C81674186529DAA8A35825",3.8448275862069,57,"Mechanical Engineering","F","White","SANT","MAC2312","A-","12","3.525","Retained"
"379","DD768117E947BF5A3AD99E4214107A98B6BFB172",3.324,3,"Electrical Engineering","M","White","ESCA","MAC1147","A","14","2.42857142857143","Retained"
"380","DDF4D14910CB75EAE580502B67E359ECB402E242",3.35588235294118,24,"Biomedical Sciences","F","African American","ESCA","MAC1147","A","15","3.13333333333333","Retained"
"381","DE1B988A2A0A7BD42F442CDE17A3E0F34D7F7645",1.81428571428571,2,"Zoological Science","F","Not Reported","NFLA","MAC1105","C-","14","1.99285714285714","Retained"
"382","DED9E87E4E8F70C428ABDFA1F364AE7D91506CAA",4,42,"Mathematics","M","African American","BROW","MAC2311","A","13","4","Dropped"
"383","DF278B80F57B629AE664318320FDC2D70010288B",3.28461538461538,4,"Cybersecurity","M","White","NFLA","MAC2312","A-","13","3.28461538461538","Dropped"
"384","DF4D9A3F46F29AD49EDE8DEFC1EA72FA864FAC03",2.80384615384615,60,"Cybersecurity","M","White","NFLA","MAC2312","C","13","2.69230769230769","Retained"
"385","DFD8A3FBBB2C9BF24784F48F7712F447C8EB7827",2.94,21,"Mechanical Engineering","F","White","SANT","MAC1147","A","15","3.47333333333333","Retained"
"386","E0031ACB4C1A32590FFBA735574005A1020C2D65",2.73214285714286,0,"Mechanical Engineering","M","White","PASC","MAC1147","C+","15","2.84","Dropped"
"387","E023B910C8DD643B555009EDF7620837C45AB0DA",4,0,"Biochemistry","F","White","SANT","MAC1147","A","14","4","Retained"
"388","E058C6F89DCEB0EC01DE3B97BA346D001320792D",3.6875,18,"Mechanical Engineering","F","White","NFLA","MAC1147","A","12","3.825","Retained"
"389","E0B3A50F92047F6A30F2F752B7020B223F4D58D8",2.88125,77,"Electrical Engineering","M","Hispanic","OKAL","MAC2313","A-","15","3.48666666666667","Retained"
"390","E0F3EBC0D436AFF8894F49CCDCFEF1DBABBA2F80",2.06,60,"Mathematics","F","Asian","OKAL","MAC2233","B+","15","2.06","Dropped"
"391","E12FA9C9A5184DE948DC10DEF7FF3FB4B3AC902E",3.52258064516129,15,"Environmental Management","F","White","SANT","MAC1147","A","15","3.86","Retained"
"392","E13BB8524F83ACDACF9BBA23A2E0EC265F4C4A1E",3.13571428571429,16,"Biomedical Sciences","F","African American","OKAL","MAC1147","A","12","3.31666666666667","Retained"
"393","E3CFD4446FA989658937B2B36A312A6B3B7144C0",2.756,19,"Mechanical Engineering","M","White","ESCA","MAC2312","C","12","2.49166666666667","Retained"
"394","E6AC48AD63F5A3596B74BCF97A08B48E6DD92F5A",1.51818181818182,0,"Electrical Engineering","M","White","SANT","MAC1147","C+","13","2.41538461538462","Dropped"
"395","E6F4F954E50343F35A88BF6463DC6C4DEA68F1A0",3.46538461538462,30,"Environmental Management","F","White","DUVA","MAC1140","B","12","3.35","Retained"
"396","E701F32C648CCDCD8564857C8615DFD85D3C4A6B",3.476,7,"Biomedical Sciences","F","Asian","SANT","MAC2311","A","15","3.66","Retained"
"397","E79110F71B4DC1C41D1ED18798ABD06A0F1DCC76",3.6,6,"Physics","M","White","ESCA","NoAttempt","NoAttempt","12","4","Retained"
"398","E7952C6705B5B4551A1347C7F11C5C07D7C66EE1",3.47631578947368,19,"Mechanical Engineering","M","White","ESCA","MAC2312","B-","15","3.05333333333333","Retained"
"399","E8DB6AB3026EC91492870D7E6C40D7BF8D261919",3.75142857142857,16,"Mechanical Engineering","M","White","ESCA","MAC2312","A","14","3.87142857142857","Retained"
"400","E9A142569E420B14AF0E750E3173CBA9A123C8EE",3.76071428571429,64,"Cybersecurity","M","White","OKAL","MAC2311","B+","13","3.71538461538462","Retained"
"401","EA6A31A5549FE2420F68A802FB89432198B95D75",3.02121212121212,42,"Computer Science","M","Asian","ESCA","MAC1147","A","13","3.44615384615385","Retained"
"402","EAC8FB4CA52D6DAE537F38D733D8C51B665201F7",3.90833333333333,19,"Computer Engineering","M","White","SANT","MAC2312","A","14","3.85","Retained"
"403","EB2BF026E672D58268CAB74F6BE0A54745FD753F",2.225,3,"Biomedical Sciences","F","White","ESCA","MAC1147","W","10","2.3","Retained"
"404","EB3AE41368EC9A47D9DF43EA2DF58B7CED5F44C1",3.45757575757576,19,"Biomedical Sciences","M","Asian","ESCA","NoAttempt","NoAttempt","12","3.325","Retained"
"405","EB643BD9DACCD34E81ABF1F1AD9BE9C8F94C84C4",1.9375,10,"Marine Biology","M","White","ESCA","MAC2311","F","15","1.23333333333333","Dropped"
"406","EB6CDF11E4ECD41634BD2A1552D074C01C98D5B6",2.83870967741935,28,"Biology","M","Hispanic","SANT","MAC2311","W","8","2.7625","Retained"
"407","ECAC5BDABB8FA93DB645191E70DB3135F27677B4",1.08,5,"Biology","F","African American","MARI","MAC1147","B-","14","0.864285714285714","Dropped"
"408","ECEA5A0ACE19A7B48D3A35E0FF4FF8FADD8B2CA9",3.43928571428571,6,"Biomedical Sciences","F","White","SANT","MAC1147","B+","14","3.51428571428571","Retained"
"409","ED9A040995F099A81151F41655970DF2EA22653C",3.38928571428571,6,"Electrical Engineering","M","White","ESCA","MAC1147","B","14","2.98571428571429","Retained"
"410","EE18A812AD90A8E647BA5D5F0429BD9946D373A2",3.7125,0,"Biomedical Sciences","F","Hispanic","NUSA","NoAttempt","NoAttempt","16","3.7125","Dropped"
"411","EE758DD547CF652647F7A99BE12A587B11E56FF6",3.8875,5.5,"Natural Science","F","Non-Resident Alien","NUSA","MAC1105C","A","16","3.8875","Dropped"
"412","EEB0DAE0345D4DE1E0F26DB0F0073BA86B0ACD25",3.18620689655172,6,"Computer Engineering","M","African American","OSCE","MAC1147","C+","14","2.87142857142857","Retained"
"413","EEF0922E261DC482EF99B0C6E256888A9929B6D8",3.425,3,"Software Engineering","M","Asian","ESCA","MAC1105C","B+","13","3.48461538461538","Retained"
"414","EFF8EB829AF2FB616071B957914BC7EA181E147F",3.28,25,"Biology","F","Hispanic","ESCA","NoAttempt","NoAttempt","13","3.47692307692308","Retained"
"415","F068E04D6C598009F6AF5C89823BA1A67C530C53",3.75357142857143,9,"Mechanical Engineering","F","Hispanic","ESCA","MAC1147","A","15","3.74","Retained"
"416","F19FDC98809FA63E2ECC871E8FFEE8C20533BBF9",1.68666666666667,6,"Biomedical Sciences","F","White","ESCA","MAC1147","F","10","0.6","Retained"
"417","F231869B067E19215E7BDCCCEF90AA584AC47AD7",3.42857142857143,0,"Marine Biology","F","White","ESCA","MAC1105C","B+","14","3.07857142857143","Retained"
"418","F2EF73652BF609C003E9D693A5BB4DDCB4C19821",0,0,"Environmental Management","M","White","OKAL","MAC1147","W","3","0","Dropped"
"419","F392244C232C01EA7B8B893634C14F7513043213",2.87391304347826,9,"Biology","F","White","SANT","MAC1105C","B+","8","3.1625","Retained"
"420","F3E801F6974F9436C826D0AD971E283E0F1D7D46",3.69444444444444,16,"Biomedical Sciences","F","White","ESCA","MAC1147","A","12","3.66666666666667","Retained"
"421","F43FDA6772D56C8653B3C9F6F7C76592479CEC65",2.74545454545455,12,"Biomedical Sciences","M","White","PALM","MAC1147","C","12","2.775","Retained"
"422","F465A9424BD4BC811E88A1B60C2CE3803135BA49",3.6734693877551,36,"Biology","M","Asian","WALT","NoAttempt","NoAttempt","17","3.56470588235294","Retained"
"423","F4756568FE5CCD0716621499CD77A3257974DDFE",0.853846153846154,12,"Computer Engineering","M","Hispanic","OKAL","MAC1105C","F","13","0.853846153846154","Dropped"
"424","F4B91A18CAC509F882427A082CA5BCA2D15E467D",3.296,28,"Biomedical Sciences","M","Hispanic","ESCA","MAC2312","B+","13","3.5","Retained"
"425","F594EAAED5063C75ABA3CA3DAD8F76BCD868119A",3.21071428571429,13,"Engineering","F","White","OKAL","MAC1147","A","14","2.70714285714286","Retained"
"426","F69BE0F55374EB23660D7ADDD1377C67D2478A69",3.8741935483871,0,"Electrical Engineering","M","Asian","ESCA","MAC1147","A","15","4","Retained"
"427","F735F0F58001154A4FA40178831794E7AE11D328",3.47058823529412,10,"Computer Science","F","Asian","NFLA","MAC2312","A","16","3.38125","Retained"
"428","F7F833762DA6B4E011A90FD13A02E086E071F413",2.20869565217391,0,"Biomedical Sciences","M","African American","ESCA","MAC1105C","B-","10","3.09","Retained"
"429","F851A90C9F75B7FEA7331E15B5F72A365264E9DC",2.40416666666667,60,"Environmental Management","F","White","ESCA","MAC1147","C","13","2.41538461538462","Retained"
"430","F896C4D0EE397A387C18A4A7B0D20E245AEA3EC9",3.21935483870968,21,"Marine Biology","F","Hispanic","BROW","MAC1147","A-","13","3.58461538461538","Retained"
"431","F9044F81762DF2663F5F6AEEB193693D65ACD73A",2.3,0,"Mechanical Engineering","M","White","OKAL","MAC1147","C-","10","1.28","Retained"
"432","F9123BE91C1319D18607893BF89CF5E9D35A5C75",3.90909090909091,15,"Computer Science","F","Asian","ESCA","MAC1147","A","13","3.76923076923077","Retained"
"433","FA5379F011FE25926ABFDD526C440F0C610C922F",2.37714285714286,0,"Cybersecurity","M","White","NFLA","MAC1147","B+","13","3.39230769230769","Retained"
"434","FAE04DE9A0BF7E2629B0A56E1F51E7E535868518",0.871428571428571,11,"Physics BA","M","White","NFLA","MAC1147","D+","14","0.871428571428571","Dropped"
"435","FB2CDC455AB5ECC4B268B5F3A70490C58A46C2D8",3.252,3,"Biomedical Sciences","M","White","ESCA","NoAttempt","NoAttempt","13","2.84615384615385","Retained"
"436","FB5C38D2B983AB7C45A1B8D4C86DFA72141F4D53",1.71818181818182,0,"Biomedical Sciences","F","White","BAY","MAC1147","C-","11","1.71818181818182","Dropped"
"437","FC0BE3B3DF72BC79712029265C8A9F26F5C4E1F2",3.48285714285714,36,"Computer Science","F","African American","BAY","MAC2311","B+","13","3.39230769230769","Retained"
"438","FC59BA7CFE971ECA668701DE8CA6A7A4EBAFFCC7",2.94285714285714,0,"Marine Biology","F","White","NFLA","MAC1105C","A","14","2.94285714285714","Dropped"
"439","FD21B111BF39E9CB909D33A1BF46B507BD59DB29",2.69615384615385,22,"Chemistry","M","White","SANT","MAC1147","C","14","3.15","Retained"
"440","FDF4FFFE79741AD578A0C5F85B763CA642C5AA2D",0,12,"Biomedical Sciences","M","Hispanic","PINE","MAC1147","C","15","2.8","Dropped"
"441","FE042F4C19A04F08C70917652A46C63A9F170697",3.63636363636364,0,"Computer Science","M","White","SANT","MAC1147","A","14","3.78571428571429","Retained"
"442","FE6B710EF487532CD91DEFD3BFE09B3540937607",2.88846153846154,0,"Marine Biology","M","White","ESCA","MAC1147","A-","14","3.06428571428571","Retained"
"443","FE93092EACA5592D3C83CE23CFCEC4E34DF3F248",3.42105263157895,0,"Biomedical Sciences","F","White","ESCA","MAC1105","B","13","3.24615384615385","Retained"
"444","FFE61EAD7F73C7963580EDB5A5C708639C6865F6",3.67027027027027,25,"Biomedical Sciences","F","White","LEON","MAC1147","A","15","3.75333333333333","Retained"
"445","00E78B08E85793CAE9F387C940E50FEBF2D04BE1",3.46571428571429,25,"Natural Science","M","White","OKAL","MAC1147","A","17","3.62941176470588","Retained"
"446","01B8BF0D0D682B3772D60F379E7074645153C44C",2.87333333333333,0,"Mechanical Engineering","M","Two or More","BREV","MAC1147","B","13","2.94615384615385","Retained"
"447","01DE7D50075BFFD6C13DB093E9E3355F930538DE",2.62857142857143,0,"Biomedical Sciences","F","Two or More","SANT","MAC1105","D","13","2.46153846153846","Retained"
"448","01F5C0D43045941802EC883069FDBA3CECE1291C",3.25384615384615,60,"Mechanical Engineering","M","White","WALT","MAC2311","C-","8","2.8125","Retained"
"449","02EDB113AEC7A7E0EFA2BFBD1BEF274E78068977",2.59,6,"Marine Biology","F","Hispanic","SANT","MAC1105C","B-","12","2.65833333333333","Retained"
"450","031CC68C3A5572A6205490B9037B286E3BC9BACD",2.03,14,"Engineering","M","White","SANT","MAC1147","C+","20","2.03","Dropped"
"451","0526B21E8B7155523AB134D08775A284A3C2B92B",4,12,"Biomedical Sciences","F","White","LEON","MAC1147","A","15","4","Retained"
"452","053586B02976E7C8A5C847EE25495F8515E535D5",0,10,"Software Design & Development","M","African American","ORAN","MAC1105C","A-","13","2.91538461538462","Dropped"
"453","059525A8D932DCCD3505C934F84929752A6700EE",4,0,"Marine Biology","F","White","NFLA","MAC1105C","A","15","4","Retained"
"454","06EEA0D36EB8A396E70E9BDFE1883ECA4B759779",3.29285714285714,13,"Marine Biology","F","White","LEE","MAC1105","B-","14","3.29285714285714","Dropped"
"455","07AFAE8AA57D74D0EE07509DBFD7FB096CC8C390",2.05666666666667,0,"Biomedical Sciences","M","Hispanic","SANT","MAC1105C","B-","15","2.44666666666667","Retained"
"456","085C27B1DFD8DAF44075ACB381945B6AF857DDCE",0,28,"Marine Biology","F","American Indian/Alaskan Native","ESCA","MAC1147","W","6","1.5","Dropped"
"457","08FD40199FB998EDF24256A1C72899D641A4AD12",3.68214285714286,3,"Biomedical Sciences","F","White","NFLA","MAC1147","B+","13","3.78461538461538","Retained"
"458","09094B9A1A26B65DB1C9D8172048286F55CAB876",2.91153846153846,0,"Mechanical Engineering","M","White","OKAL","MAC1147","B","13","2.82307692307692","Retained"
"459","092F698AD05C9A19D514C3C261C3380656E233C5",2.53333333333333,0,"Biomedical Sciences","M","White","SANT","MAC1147","C+","12","2.53333333333333","Dropped"
"460","094BDEF6D7415F72B7D55943327AB58AB4737096",3.38,6,"Biomedical Sciences","M","Hispanic","SANT","MAC1147","A","15","3.54666666666667","Retained"
"461","0A23705E91688AC3D29F23BBAAAF46E66ECC74B1",3.84137931034483,15,"Computer Science","M","Asian","ESCA","MAC1147","B+","13","3.71538461538462","Retained"
"462","0A3DBA431A953A69172CD426E412879CD73C90FC",2.81379310344828,43,"Biomedical Sciences","F","White","BAY","NoAttempt","NoAttempt","11","2.99090909090909","Retained"
"463","0B5E665B87ECBD153C9503FE393B4194A10F5E70",4,39,"Biomedical Sciences","F","White","SEMI","MAC1147","A","15","4","Retained"
"464","0B694686DACFD82B32AA64EFA0894E6D4FD7D2C2",1.86428571428571,6,"Marine Biology","F","White","NFLA","MAC1105C","C","13","1.7","Dropped"
"465","0BD8856F454B4C48D42CDD3EB49FACC9C1DF35B5",2.796875,27,"Electrical Engineering","M","White","OKAL","MAC1147","C","12","2.8","Retained"
"466","0BE97B9960514939FC20B07E6E21ECD374ED8B1F",1.63636363636364,14,"Computer Engineering","M","White","WALT","MAC1147","F","15","1.2","Dropped"
"467","0D2E6B40AD4081363494F9D2EE6FD8B93987D54D",3.8551724137931,0,"Computer Science","M","Hispanic","SANT","MAC1105C","A","13","3.93076923076923","Retained"
"468","0D5DF69182DD2DB895745E2DA403BCDD21A4F4AD",3.8962962962963,0,"Biomedical Sciences","M","White","NFLA","MAC1147","A","14","3.8","Retained"
"469","0EF2FD5C4777623C33B1E0D1463FA787C29BC781",2.0375,3,"Biomedical Sciences","M","Hispanic","HARD","MAC1105C","F","7","1.15714285714286","Retained"
"470","0F982930191ED2405260C4BA8B05709215FD72FE",2.825,0,"Marine Biology","F","White","NFLA","MAC1147","B","15","2.74666666666667","Dropped"
"471","108E70285EF5F7F2AE3B583B34C47B6B9C8B2794",2.58918918918919,9,"Marine Biology","F","White","ESCA","MAC1147","D","12","1.825","Retained"
"472","11552471F2369E0F7658DE60AD2E1D9444CDA270",3.11714285714286,0,"Computer Science","M","White","SANT","MAC1147","B-","13","2.83846153846154","Retained"
"473","11A25746A4FEE21B786EAFC4C12444946F8C9769",0,0,"Biomedical Sciences","M","Two or More","ESCA","MAC1147","W","6","0","Dropped"
"474","121C91FD64F08E2F74BFCDF5BD060B53FAD3C84F",2.84375,0,"Computer Science","M","White","SANT","MAC1147","A-","13","2.45384615384615","Retained"
"475","122CD0AA7B26E9117A440299E77938C3756C0E5A",3.70645161290323,3,"Mechanical Engineering","M","White","HILL","MAC2311","A","15","3.66","Retained"
"476","12C271C37B35D7B917A007BDA0B04F742C49EC7A",3.88857142857143,32,"Mechanical Engineering","M","White","SANT","MAC2313","A","14","3.85","Retained"
"477","135022F4A423380C21BB5B6D84BF0448E88AA8CE",2.9375,6,"Biomedical Sciences","M","White","ESCA","MAC1140","B+","14","3.21428571428571","Retained"
"478","13DDFFB0474271A6B674A1F9A3EE8FA1376919C6",3.36,22,"Environmental Management","F","White","OKAL","MAC1140","B-","13","3.23076923076923","Retained"
"479","141CB025B8A55344F7BD365973997CF1FC771398",2,0,"Biology","M","White","WASH","MAC1147","W","3","2","Retained"
"480","143EA3E4C539065BD0289472E10E7262F4D88452",3.09393939393939,40,"Biomedical Sciences","M","Asian","ESCA","NoAttempt","NoAttempt","12","3.49166666666667","Retained"
"481","16B696305C7A6DE00FE7BE9A91F0BACB28739555",3.02307692307692,27,"Mechanical Engineering","M","White","SANT","MAC2313","A-","12","3.58333333333333","Retained"
"482","16CFAD8D95B2A71E87B69E013C5918D03CF81D2B",0.923076923076923,47,"Cybersecurity","M","White","SANT","MAC2312","F","13","0.923076923076923","Dropped"
"483","17CB1CCAAE2E7241C0BCBBED2569C9A6AA057F53",3.05384615384615,60,"Cybersecurity","M","Not Reported","SANT","MAC1147","A-","13","3.05384615384615","Dropped"
"484","17EC40C0C3B1266D92D29B3FE41B8EA054935EF7",2.34230769230769,6,"Biology","M","White","SANT","MAC1105C","C-","14","2.44285714285714","Retained"
"485","18436012B9F43BC53EDABFF8CCD7897E5FDF3E4B",2.425,6,"Information Technology","M","White","ESCA","MAC1147","W","12","2.425","Dropped"
"486","18943122CA883A05537901F5F1F4C14E95939528",2.89473684210526,28,"Mechanical Engineering","M","White","ESCA","MAC2312","C","12","3.00833333333333","Retained"
"487","1966E6881D9D748697739AF824412D7FAD51599E",3.844,10,"Electrical Engineering","M","White","SANT","MAC1147","A","12","4","Retained"
"488","19F67EB7419057E62619FA9E7293B25E0F66D6B5",3.04871794871795,0,"Cybersecurity","M","White","NFLA","MAC1147","B+","13","3.46153846153846","Retained"
"489","1AC71ABA2AD3BCC0B5F0E90E66D83C17428B0C35",3.52857142857143,10,"Software Design & Development","M","Asian","SANT","NoAttempt","NoAttempt","13","3.58461538461538","Retained"
"490","1AC72C431429F392664ACF3E0864D957ABAF6B28",2.26071428571429,0,"Marine Biology","M","Not Reported","SANT","MAC1147","C-","14","1.84285714285714","Retained"
"491","1B354C9B197C5964E25CA6D44485DC4775FA177F",2.7047619047619,0,"Mechanical Engineering","M","African American","NFLA","MAC1147","C","15","2.38666666666667","Retained"
"492","1B3BE3620D69B759E0CAB62457201410CBFED7E5",3.11724137931034,0,"Marine Biology","M","White","ESCA","MAC1147","C","14","2.58571428571429","Retained"
"493","1BAAB5EF7628800699137E682B208A68F103C682",3.3,33,"Mechanical Engineering","M","White","PASC","MAC1147","B-","16","3.3","Retained"
"494","1BB2A9AF15AB4A6D26DAF11B472DC58DDF711506",2.40833333333333,3,"Biomedical Sciences","M","White","BAY","MAC1105","C+","13","2.30769230769231","Retained"
"495","1C024E1E9D1E352A16799B284B28EEDA63021B25",3.6075,3,"Cybersecurity","M","White","NFLA","MAC1147","B+","14","3.37142857142857","Retained"
"496","1C17AD55A4E6D2006FCDFFC230D341622F31EC0C",2.71666666666667,7,"Biomedical Sciences","F","Two or More","DUVA","MAC1147","F","11","1.54545454545455","Retained"
"497","1E2B636029A17FD03FBF0524E27AE5F3F5F1605C",3.5,9,"Interdiscip Science-UNDECLARED","F","Two or More","LEON","NoAttempt","NoAttempt","12","3.5","Dropped"
"498","1E3F227AB09D346A61BE921E12B3996A446D519F",3.28285714285714,12,"Computer Science","M","White","SANT","MAC1147","A-","13","3.7","Retained"
"499","20339670920362B46A6B682ACE6459D69C66BF4C",2,4,"Computer Science","M","White","ST J","MAC1105C","W","3","0","Dropped"
"500","20E4DC994BF094AECAF7B4D5A5846745E218E883",2.94545454545455,16,"Marine Biology","F","White","LAKE","MAC1105","W","11","2.94545454545455","Dropped"
"501","212957249082DD45B1D45F7959F6E4D8AD2E4B0A",3.79,66,"Natural Science","F","White","DUVA","MAC1147","A-","13","3.90769230769231","Retained"
"502","21B3D2092045DD9AD54E3EF931A3D1A93B9E51C7",3.18823529411765,36,"Marine Biology","F","White","LAKE","MAC1147","B+","15","2.98666666666667","Retained"
"503","220FC2778FE32B9EA852275E5F02031D1AB4705F",2.98064516129032,9,"Biomedical Sciences","M","White","PALM","MAC1147","C","14","2.72857142857143","Retained"
"504","22DAB90AD732639BD7394F8B59CF95FF41CC9187",3.721875,0,"Biomedical Sciences","M","White","ESCA","MAC1147","A","14","3.73571428571429","Retained"
"505","22F3AF54FE61C252EF9A46C21468EB537DE33B00",0,23,"Biomedical Sciences","F","White","SANT","MAC1140","W","5","0","Dropped"
"506","234B72A82EC04281FA991176DEEECBEE8FE92D49",3.1962962962963,33,"Chemistry","F","White","BAY","MAC1147","B+","15","3.28666666666667","Retained"
"507","2436E047A4C342D40ADFF4020135BA6ED29813B6",3.13793103448276,57,"Biomedical Sciences","F","Non-Resident Alien","WALT","MAC1147","C","12","2.325","Retained"
"508","252558580538D591989A14222991DBFB218D3043",2.75357142857143,6,"Electrical Engineering","M","White","ESCA","MAC1147","C","12","2.75833333333333","Retained"
"509","25709A49912314EE1ED811248B2838B55125E6E8",3.67547169811321,43,"Biochemistry","F","White","SANT","MAC1147","A","13","4","Retained"
"510","260062B43614728F19F7709A90AC60A9B778F68B",0,40,"Cybersecurity","M","White","SANT","MAC2311","W","9","2.2","Dropped"
"511","28559ACA1B33F64DE9773E67EC7658994AECF998",2.41739130434783,0,"Biomedical Sciences","M","Hispanic","NFLA","MAC1147","C-","12","2.475","Retained"
